2019-11-01 10:06:19.838103 | 현대차 | 005380 | 121500 | -0.41 | 81532 | 0.04 | 13503 | 22015 | 6000 | 0 | 16.56 | 27.00 
2019-11-01 10:06:29.864960 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25577 | 0.04 | 4022 | 5570 | 26 | 1 | 15.73 | 21.78 
2019-11-01 10:06:39.888929 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25585 | 0.04 | 4094 | 5579 | 72 | 9 | 16.00 | 21.81 
2019-11-01 10:06:49.911249 | SK하이닉스 | 000660 | 82200 | 0.24 | 511445 | 0.07 | 64271 | 93242 | 256 | 0 | 12.57 | 18.23 
2019-11-01 10:06:59.943505 | 삼성전자우 | 005935 | 41350 | 0.73 | 102283 | 0.01 | 16500 | 32500 | 202 | 0 | 16.13 | 31.77 
2019-11-01 10:07:09.965165 | 현대차 | 005380 | 121500 | -0.41 | 90668 | 0.04 | 13503 | 22018 | 0 | 3 | 14.89 | 24.28 
2019-11-01 10:07:20.000267 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25651 | 0.04 | 4094 | 5579 | 72 | 9 | 15.96 | 21.75 
2019-11-01 10:07:30.027265 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25734 | 0.04 | 4094 | 5586 | 0 | 7 | 15.91 | 21.71 
2019-11-01 10:07:40.053295 | SK하이닉스 | 000660 | 82200 | 0.24 | 513759 | 0.07 | 64275 | 93247 | 4 | 5 | 12.51 | 18.15 
2019-11-01 10:07:50.075296 | 삼성전자우 | 005935 | 41350 | 0.73 | 102501 | 0.01 | 16500 | 32500 | 202 | 0 | 16.10 | 31.71 
2019-11-01 10:08:00.111499 | 현대차 | 005380 | 121500 | -0.41 | 90703 | 0.04 | 13503 | 22018 | 0 | 0 | 14.89 | 24.27 
2019-11-01 10:08:10.133499 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25754 | 0.04 | 4094 | 5586 | 0 | 7 | 15.90 | 21.69 
2019-11-01 10:08:20.162512 | 삼성바이오로직스 | 207940 | 392000 | -1.63 | 25769 | 0.04 | 4094 | 5586 | 0 | 7 | 15.89 | 21.68 
